market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
AHMEDABAD(GUJ),November,2011,116916,596,1063,901,GUJ,AHMEDABAD,Nov-11
AHMEDABAD(GUJ),November,2012,86711,574,1421,1171,GUJ,AHMEDABAD,Nov-12
AHMEDABAD(GUJ),November,2013,93291,1905,4100,3451,GUJ,AHMEDABAD,Nov-13
AHMEDABAD(GUJ),November,2014,144941,813,1478,1217,GUJ,AHMEDABAD,Nov-14
AHMEDABAD(GUJ),November,2015,190213,1130,2313,1850,GUJ,AHMEDABAD,Nov-15
AHMEDABAD(GUJ),December,2005,34611,517,789,664,GUJ,AHMEDABAD,Dec-05
AHMEDABAD(GUJ),December,2006,19958,525,900,788,GUJ,AHMEDABAD,Dec-06
AHMEDABAD(GUJ),December,2007,10399,417,683,575,GUJ,AHMEDABAD,Dec-07
AHMEDABAD(GUJ),December,2008,67107,771,1303,1121,GUJ,AHMEDABAD,Dec-08
AHMEDABAD(GUJ),December,2009,102284,769,1699,1314,GUJ,AHMEDABAD,Dec-09
AHMEDABAD(GUJ),December,2010,62270,1338,3272,2603,GUJ,AHMEDABAD,Dec-10
AHMEDABAD(GUJ),December,2011,98449,379,887,742,GUJ,AHMEDABAD,Dec-11
AHMEDABAD(GUJ),December,2012,101630,639,1540,1313,GUJ,AHMEDABAD,Dec-12
AHMEDABAD(GUJ),December,2013,88391,953,1983,1686,GUJ,AHMEDABAD,Dec-13
AHMEDABAD(GUJ),December,2014,132706,1231,2057,1733,GUJ,AHMEDABAD,Dec-14
AHMEDABAD(GUJ),December,2015,162758,1006,1582,1364,GUJ,AHMEDABAD,Dec-15
AHMEDNAGAR(MS),January,2002,14118,93,305,212,MS,AHMEDNAGAR,Jan-02
AHMEDNAGAR(MS),January,2004,30981,307,930,618,MS,AHMEDNAGAR,Jan-04
AHMEDNAGAR(MS),January,2005,58100,96,438,266,MS,AHMEDNAGAR,Jan-05
AHMEDNAGAR(MS),January,2006,72382,68,458,261,MS,AHMEDNAGAR,Jan-06
AHMEDNAGAR(MS),January,2007,105069,267,1321,795,MS,AHMEDNAGAR,Jan-07
AHMEDNAGAR(MS),January,2008,93516,70,628,428,MS,AHMEDNAGAR,Jan-08
AHMEDNAGAR(MS),January,2009,244158,363,1831,1117,MS,AHMEDNAGAR,Jan-09
AHMEDNAGAR(MS),January,2010,162913,255,1877,1093,MS,AHMEDNAGAR,Jan-10
AHMEDNAGAR(MS),January,2011,52405,567,5800,3500,MS,AHMEDNAGAR,Jan-11
AHMEDNAGAR(MS),January,2012,72784,100,600,325,MS,AHMEDNAGAR,Jan-12
AHMEDNAGAR(MS),January,2014,380582,108,1283,696,MS,AHMEDNAGAR,Jan-14
AHMEDNAGAR(MS),January,2015,368770,100,1921,999,MS,AHMEDNAGAR,Jan-15
AHMEDNAGAR(MS),January,2016,208751,175,1722,1138,MS,AHMEDNAGAR,Jan-16
AHMEDNAGAR(MS),February,2002,29225,84,241,164,MS,AHMEDNAGAR,Feb-02
AHMEDNAGAR(MS),February,2003,12742,100,255,175,MS,AHMEDNAGAR,Feb-03
AHMEDNAGAR(MS),February,2004,19139,205,735,470,MS,AHMEDNAGAR,Feb-04
AHMEDNAGAR(MS),February,2005,29100,77,323,194,MS,AHMEDNAGAR,Feb-05
AHMEDNAGAR(MS),February,2006,20145,50,345,193,MS,AHMEDNAGAR,Feb-06
AHMEDNAGAR(MS),February,2007,120784,321,1195,759,MS,AHMEDNAGAR,Feb-07
AHMEDNAGAR(MS),February,2008,74747,92,449,289,MS,AHMEDNAGAR,Feb-08
AHMEDNAGAR(MS),February,2009,197202,288,1220,767,MS,AHMEDNAGAR,Feb-09
AHMEDNAGAR(MS),February,2010,150299,195,1334,813,MS,AHMEDNAGAR,Feb-10
AHMEDNAGAR(MS),February,2013,40000,1350,1825,1600,MS,AHMEDNAGAR,Feb-13
AHMEDNAGAR(MS),February,2014,371458,100,836,486,MS,AHMEDNAGAR,Feb-14
AHMEDNAGAR(MS),February,2015,382237,100,1886,989,MS,AHMEDNAGAR,Feb-15
AHMEDNAGAR(MS),February,2016,44756,100,1338,800,MS,AHMEDNAGAR,Feb-16
AHMEDNAGAR(MS),March,2003,101240,100,285,185,MS,AHMEDNAGAR,Mar-03
AHMEDNAGAR(MS),March,2004,11326,167,500,333,MS,AHMEDNAGAR,Mar-04
AHMEDNAGAR(MS),March,2005,19944,94,321,208,MS,AHMEDNAGAR,Mar-05
AHMEDNAGAR(MS),March,2006,11623,75,325,188,MS,AHMEDNAGAR,Mar-06
AHMEDNAGAR(MS),March,2007,114846,246,745,495,MS,AHMEDNAGAR,Mar-07
AHMEDNAGAR(MS),March,2008,11025,67,445,268,MS,AHMEDNAGAR,Mar-08
AHMEDNAGAR(MS),March,2009,149409,272,775,534,MS,AHMEDNAGAR,Mar-09
AHMEDNAGAR(MS),March,2010,131362,169,784,508,MS,AHMEDNAGAR,Mar-10
AHMEDNAGAR(MS),March,2011,84231,157,664,440,MS,AHMEDNAGAR,Mar-11
AHMEDNAGAR(MS),March,2014,453107,100,960,598,MS,AHMEDNAGAR,Mar-14
AHMEDNAGAR(MS),March,2015,295205,101,1514,821,MS,AHMEDNAGAR,Mar-15
AHMEDNAGAR(MS),April,2002,15409,83,211,154,MS,AHMEDNAGAR,Apr-02
AHMEDNAGAR(MS),April,2003,82962,100,369,232,MS,AHMEDNAGAR,Apr-03
AHMEDNAGAR(MS),April,2004,13971,110,396,253,MS,AHMEDNAGAR,Apr-04
AHMEDNAGAR(MS),April,2005,52099,63,352,207,MS,AHMEDNAGAR,Apr-05
AHMEDNAGAR(MS),April,2007,4492,250,650,450,MS,AHMEDNAGAR,Apr-07
AHMEDNAGAR(MS),April,2008,11400,50,350,250,MS,AHMEDNAGAR,Apr-08
AHMEDNAGAR(MS),April,2009,112894,230,583,410,MS,AHMEDNAGAR,Apr-09
AHMEDNAGAR(MS),April,2010,170695,117,643,408,MS,AHMEDNAGAR,Apr-10
AHMEDNAGAR(MS),April,2011,23339,100,610,425,MS,AHMEDNAGAR,Apr-11
AHMEDNAGAR(MS),April,2014,206546,90,1256,674,MS,AHMEDNAGAR,Apr-14
AHMEDNAGAR(MS),April,2015,339672,115,1484,805,MS,AHMEDNAGAR,Apr-15
AHMEDNAGAR(MS),May,2002,32241,83,224,158,MS,AHMEDNAGAR,May-02
AHMEDNAGAR(MS),May,2003,79671,100,405,260,MS,AHMEDNAGAR,May-03
AHMEDNAGAR(MS),May,2004,15156,103,425,263,MS,AHMEDNAGAR,May-04
AHMEDNAGAR(MS),May,2005,39722,50,397,223,MS,AHMEDNAGAR,May-05
AHMEDNAGAR(MS),May,2007,104044,103,631,368,MS,AHMEDNAGAR,May-07
AHMEDNAGAR(MS),May,2008,128711,50,358,205,MS,AHMEDNAGAR,May-08
AHMEDNAGAR(MS),May,2009,23248,150,650,400,MS,AHMEDNAGAR,May-09
AHMEDNAGAR(MS),May,2010,230659,135,725,424,MS,AHMEDNAGAR,May-10
AHMEDNAGAR(MS),May,2014,295747,100,1545,731,MS,AHMEDNAGAR,May-14
AHMEDNAGAR(MS),May,2015,311830,142,1933,1008,MS,AHMEDNAGAR,May-15
AHMEDNAGAR(MS),June,2002,57145,122,338,260,MS,AHMEDNAGAR,Jun-02
AHMEDNAGAR(MS),June,2003,54079,100,550,325,MS,AHMEDNAGAR,Jun-03
AHMEDNAGAR(MS),June,2004,12758,112,475,290,MS,AHMEDNAGAR,Jun-04
AHMEDNAGAR(MS),June,2005,27395,87,520,306,MS,AHMEDNAGAR,Jun-05
AHMEDNAGAR(MS),June,2006,10909,50,320,165,MS,AHMEDNAGAR,Jun-06
AHMEDNAGAR(MS),June,2007,102811,168,1047,597,MS,AHMEDNAGAR,Jun-07
AHMEDNAGAR(MS),June,2009,19071,157,850,533,MS,AHMEDNAGAR,Jun-09
AHMEDNAGAR(MS),June,2010,128207,194,823,550,MS,AHMEDNAGAR,Jun-10
AHMEDNAGAR(MS),June,2012,7626,100,650,375,MS,AHMEDNAGAR,Jun-12
AHMEDNAGAR(MS),June,2013,4464,300,1900,1100,MS,AHMEDNAGAR,Jun-13
AHMEDNAGAR(MS),June,2014,20450,100,2815,1325,MS,AHMEDNAGAR,Jun-14
AHMEDNAGAR(MS),June,2015,27865,500,2400,1450,MS,AHMEDNAGAR,Jun-15
AHMEDNAGAR(MS),July,2002,71894,152,410,323,MS,AHMEDNAGAR,Jul-02
AHMEDNAGAR(MS),July,2003,36225,105,544,325,MS,AHMEDNAGAR,Jul-03
AHMEDNAGAR(MS),July,2004,8068,111,437,273,MS,AHMEDNAGAR,Jul-04
AHMEDNAGAR(MS),July,2005,22316,107,572,338,MS,AHMEDNAGAR,Jul-05
AHMEDNAGAR(MS),July,2006,9673,50,405,225,MS,AHMEDNAGAR,Jul-06
AHMEDNAGAR(MS),July,2007,77995,185,1001,599,MS,AHMEDNAGAR,Jul-07
AHMEDNAGAR(MS),July,2009,46868,250,798,534,MS,AHMEDNAGAR,Jul-09
AHMEDNAGAR(MS),July,2010,141940,215,927,573,MS,AHMEDNAGAR,Jul-10
AHMEDNAGAR(MS),July,2013,9677,450,2538,1495,MS,AHMEDNAGAR,Jul-13
AHMEDNAGAR(MS),July,2014,111755,225,2688,1453,MS,AHMEDNAGAR,Jul-14
AHMEDNAGAR(MS),July,2015,39998,500,2550,1525,MS,AHMEDNAGAR,Jul-15
AHMEDNAGAR(MS),August,2002,30813,241,505,389,MS,AHMEDNAGAR,Aug-02
AHMEDNAGAR(MS),August,2003,28586,142,570,357,MS,AHMEDNAGAR,Aug-03
AHMEDNAGAR(MS),August,2004,20060,125,483,301,MS,AHMEDNAGAR,Aug-04
AHMEDNAGAR(MS),August,2005,7914,180,975,592,MS,AHMEDNAGAR,Aug-05
AHMEDNAGAR(MS),August,2007,65136,312,1369,845,MS,AHMEDNAGAR,Aug-07
AHMEDNAGAR(MS),August,2009,39388,200,851,528,MS,AHMEDNAGAR,Aug-09
AHMEDNAGAR(MS),August,2010,129048,270,1128,711,MS,AHMEDNAGAR,Aug-10
AHMEDNAGAR(MS),August,2013,12878,920,4670,3290,MS,AHMEDNAGAR,Aug-13
AHMEDNAGAR(MS),August,2014,153261,192,2429,1313,MS,AHMEDNAGAR,Aug-14
AHMEDNAGAR(MS),August,2015,15820,2258,6300,4383,MS,AHMEDNAGAR,Aug-15
AHMEDNAGAR(MS),September,2001,20272,110,522,346,MS,AHMEDNAGAR,Sep-01
AHMEDNAGAR(MS),September,2002,18598,223,555,401,MS,AHMEDNAGAR,Sep-02
AHMEDNAGAR(MS),September,2003,35476,168,620,387,MS,AHMEDNAGAR,Sep-03
AHMEDNAGAR(MS),September,2004,18309,130,454,292,MS,AHMEDNAGAR,Sep-04
AHMEDNAGAR(MS),September,2005,9492,236,1212,723,MS,AHMEDNAGAR,Sep-05
AHMEDNAGAR(MS),September,2006,30531,50,525,285,MS,AHMEDNAGAR,Sep-06
AHMEDNAGAR(MS),September,2007,49002,358,1669,1016,MS,AHMEDNAGAR,Sep-07
AHMEDNAGAR(MS),September,2008,25150,175,813,495,MS,AHMEDNAGAR,Sep-08
AHMEDNAGAR(MS),September,2009,69019,189,909,566,MS,AHMEDNAGAR,Sep-09
AHMEDNAGAR(MS),September,2010,85389,617,1979,1396,MS,AHMEDNAGAR,Sep-10
AHMEDNAGAR(MS),September,2013,72709,583,4308,2542,MS,AHMEDNAGAR,Sep-13
AHMEDNAGAR(MS),September,2014,129483,192,2248,1215,MS,AHMEDNAGAR,Sep-14
AHMEDNAGAR(MS),September,2015,6008,1600,5933,4617,MS,AHMEDNAGAR,Sep-15
AHMEDNAGAR(MS),October,2001,32081,105,615,367,MS,AHMEDNAGAR,Oct-01
AHMEDNAGAR(MS),October,2002,46300,180,684,424,MS,AHMEDNAGAR,Oct-02
AHMEDNAGAR(MS),October,2003,30462,274,904,590,MS,AHMEDNAGAR,Oct-03
AHMEDNAGAR(MS),October,2004,31547,208,589,400,MS,AHMEDNAGAR,Oct-04
AHMEDNAGAR(MS),October,2005,8298,327,1502,909,MS,AHMEDNAGAR,Oct-05
AHMEDNAGAR(MS),October,2007,142250,154,1624,889,MS,AHMEDNAGAR,Oct-07
AHMEDNAGAR(MS),October,2008,38550,150,928,550,MS,AHMEDNAGAR,Oct-08
AHMEDNAGAR(MS),October,2009,208976,464,1720,1159,MS,AHMEDNAGAR,Oct-09
AHMEDNAGAR(MS),October,2010,171626,580,1972,1271,MS,AHMEDNAGAR,Oct-10
AHMEDNAGAR(MS),October,2012,12978,200,1255,730,MS,AHMEDNAGAR,Oct-12
AHMEDNAGAR(MS),October,2013,269148,454,4910,2904,MS,AHMEDNAGAR,Oct-13
AHMEDNAGAR(MS),October,2014,6321,100,2400,1250,MS,AHMEDNAGAR,Oct-14
AHMEDNAGAR(MS),October,2015,86184,480,4266,3060,MS,AHMEDNAGAR,Oct-15
AHMEDNAGAR(MS),November,2001,13375,125,773,488,MS,AHMEDNAGAR,Nov-01
AHMEDNAGAR(MS),November,2003,41880,273,788,531,MS,AHMEDNAGAR,Nov-03
AHMEDNAGAR(MS),November,2004,45354,134,457,295,MS,AHMEDNAGAR,Nov-04
AHMEDNAGAR(MS),November,2005,22426,383,1423,902,MS,AHMEDNAGAR,Nov-05
AHMEDNAGAR(MS),November,2006,80221,50,715,382,MS,AHMEDNAGAR,Nov-06
AHMEDNAGAR(MS),November,2007,191725,112,1123,616,MS,AHMEDNAGAR,Nov-07
AHMEDNAGAR(MS),November,2008,44581,400,1545,1033,MS,AHMEDNAGAR,Nov-08
AHMEDNAGAR(MS),November,2009,230313,425,2059,1246,MS,AHMEDNAGAR,Nov-09
AHMEDNAGAR(MS),November,2010,125571,408,2992,1813,MS,AHMEDNAGAR,Nov-10
AHMEDNAGAR(MS),November,2012,37442,150,1825,993,MS,AHMEDNAGAR,Nov-12
AHMEDNAGAR(MS),November,2013,184437,286,4045,2198,MS,AHMEDNAGAR,Nov-13
AHMEDNAGAR(MS),November,2014,229078,133,2147,1146,MS,AHMEDNAGAR,Nov-14
AHMEDNAGAR(MS),November,2015,266987,340,3390,2200,MS,AHMEDNAGAR,Nov-15
AHMEDNAGAR(MS),December,2001,51874,150,508,348,MS,AHMEDNAGAR,Dec-01
AHMEDNAGAR(MS),December,2003,32370,299,853,593,MS,AHMEDNAGAR,Dec-03
AHMEDNAGAR(MS),December,2004,77410,88,476,281,MS,AHMEDNAGAR,Dec-04
AHMEDNAGAR(MS),December,2005,40704,163,634,399,MS,AHMEDNAGAR,Dec-05
AHMEDNAGAR(MS),December,2006,169913,102,1022,582,MS,AHMEDNAGAR,Dec-06
AHMEDNAGAR(MS),December,2007,185973,108,860,483,MS,AHMEDNAGAR,Dec-07
AHMEDNAGAR(MS),December,2008,285147,309,1477,923,MS,AHMEDNAGAR,Dec-08
AHMEDNAGAR(MS),December,2009,280094,292,2937,1587,MS,AHMEDNAGAR,Dec-09
AHMEDNAGAR(MS),December,2010,50323,800,5800,3363,MS,AHMEDNAGAR,Dec-10
AHMEDNAGAR(MS),December,2011,29522,100,750,425,MS,AHMEDNAGAR,Dec-11
AHMEDNAGAR(MS),December,2012,18707,300,1400,900,MS,AHMEDNAGAR,Dec-12
AHMEDNAGAR(MS),December,2013,230322,169,1889,1043,MS,AHMEDNAGAR,Dec-13
AHMEDNAGAR(MS),December,2014,474988,127,2249,1175,MS,AHMEDNAGAR,Dec-14
AHMEDNAGAR(MS),December,2015,303444,122,2208,1389,MS,AHMEDNAGAR,Dec-15
AJMER(RAJ),January,2015,2295,767,1567,1367,RAJ,AJMER,Jan-15
AJMER(RAJ),January,2016,4247,722,1067,939,RAJ,AJMER,Jan-16
AJMER(RAJ),February,2015,2838,1089,1711,1500,RAJ,AJMER,Feb-15
AJMER(RAJ),February,2016,3346,750,1211,978,RAJ,AJMER,Feb-16
AJMER(RAJ),March,2015,2395,1080,1820,1480,RAJ,AJMER,Mar-15
AJMER(RAJ),April,2015,852,800,1300,1100,RAJ,AJMER,Apr-15
AJMER(RAJ),June,2015,3322,983,1800,1513,RAJ,AJMER,Jun-15
AJMER(RAJ),July,2015,5100,836,1907,1504,RAJ,AJMER,Jul-15
AJMER(RAJ),August,2015,6542,1525,3267,2658,RAJ,AJMER,Aug-15
AJMER(RAJ),September,2015,4574,2850,4861,4411,RAJ,AJMER,Sep-15
AJMER(RAJ),October,2015,4362,2500,3682,3155,RAJ,AJMER,Oct-15
AJMER(RAJ),November,2014,10603,800,1429,1186,RAJ,AJMER,Nov-14
AJMER(RAJ),November,2015,27320,1567,2506,2072,RAJ,AJMER,Nov-15
AJMER(RAJ),December,2014,1899,1114,1886,1657,RAJ,AJMER,Dec-14
AJMER(RAJ),December,2015,14609,853,1206,1034,RAJ,AJMER,Dec-15
ALIGARH(UP),January,2015,14200,1683,1754,1717,UP,ALIGARH,Jan-15
ALIGARH(UP),January,2016,12350,1219,1298,1257,UP,ALIGARH,Jan-16
ALIGARH(UP),February,2015,13600,1583,1682,1632,UP,ALIGARH,Feb-15
ALIGARH(UP),February,2016,14700,1047,1134,1086,UP,ALIGARH,Feb-16
ALIGARH(UP),March,2015,12850,1648,1720,1685,UP,ALIGARH,Mar-15
ALIGARH(UP),April,2015,8400,1405,1480,1442,UP,ALIGARH,Apr-15
ALIGARH(UP),May,2015,14900,1306,1383,1346,UP,ALIGARH,May-15
ALIGARH(UP),June,2015,12050,1591,1674,1634,UP,ALIGARH,Jun-15
ALIGARH(UP),July,2015,11630,1935,2024,1979,UP,ALIGARH,Jul-15
ALIGARH(UP),August,2015,5450,3237,3354,3303,UP,ALIGARH,Aug-15
ALIGARH(UP),September,2015,7200,4352,4472,4413,UP,ALIGARH,Sep-15
ALIGARH(UP),October,2015,2350,3522,3620,3570,UP,ALIGARH,Oct-15
ALIGARH(UP),November,2014,8750,1665,1742,1706,UP,ALIGARH,Nov-14
ALIGARH(UP),November,2015,5900,2428,2551,2503,UP,ALIGARH,Nov-15
ALIGARH(UP),December,2014,9200,1519,1687,1650,UP,ALIGARH,Dec-14
ALIGARH(UP),December,2015,8900,1441,1524,1483,UP,ALIGARH,Dec-15
ALWAR(RAJ),January,2010,30430,766,1260,941,RAJ,ALWAR,Jan-10
ALWAR(RAJ),January,2011,26949,871,2493,1572,RAJ,ALWAR,Jan-11
ALWAR(RAJ),January,2012,49327,143,378,247,RAJ,ALWAR,Jan-12
ALWAR(RAJ),January,2013,54522,704,1255,977,RAJ,ALWAR,Jan-13
ALWAR(RAJ),January,2014,51550,489,1124,806,RAJ,ALWAR,Jan-14
ALWAR(RAJ),January,2015,124470,694,1050,867,RAJ,ALWAR,Jan-15
ALWAR(RAJ),January,2016,9788,625,1200,912,RAJ,ALWAR,Jan-16
ALWAR(RAJ),February,2010,2515,711,972,848,RAJ,ALWAR,Feb-10
ALWAR(RAJ),February,2011,651,250,800,458,RAJ,ALWAR,Feb-11
ALWAR(RAJ),February,2012,2094,196,331,263,RAJ,ALWAR,Feb-12
ALWAR(RAJ),February,2013,2125,644,1448,1050,RAJ,ALWAR,Feb-13
ALWAR(RAJ),February,2014,956,483,733,633,RAJ,ALWAR,Feb-14
ALWAR(RAJ),February,2015,54790,924,1235,1097,RAJ,ALWAR,Feb-15
ALWAR(RAJ),February,2016,5846,778,1038,895,RAJ,ALWAR,Feb-16
ALWAR(RAJ),March,2010,292,1000,1200,1100,RAJ,ALWAR,Mar-10
ALWAR(RAJ),March,2012,172,625,700,650,RAJ,ALWAR,Mar-12
ALWAR(RAJ),March,2015,84530,1305,1725,1560,RAJ,ALWAR,Mar-15
ALWAR(RAJ),April,2010,21209,528,783,645,RAJ,ALWAR,Apr-10
ALWAR(RAJ),April,2011,5165,553,676,615,RAJ,ALWAR,Apr-11
ALWAR(RAJ),April,2012,2191,570,730,665,RAJ,ALWAR,Apr-12
ALWAR(RAJ),April,2015,69170,1117,1553,1370,RAJ,ALWAR,Apr-15
ALWAR(RAJ),May,2010,16025,324,577,455,RAJ,ALWAR,May-10
ALWAR(RAJ),May,2011,2403,469,613,513,RAJ,ALWAR,May-11
ALWAR(RAJ),May,2012,12857,465,620,552,RAJ,ALWAR,May-12
ALWAR(RAJ),May,2015,16257,1098,1442,1302,RAJ,ALWAR,May-15
ALWAR(RAJ),June,2010,13044,473,665,558,RAJ,ALWAR,Jun-10
ALWAR(RAJ),June,2011,1869,510,640,570,RAJ,ALWAR,Jun-11
ALWAR(RAJ),June,2012,2900,546,675,592,RAJ,ALWAR,Jun-12
ALWAR(RAJ),June,2015,16447,804,1271,1075,RAJ,ALWAR,Jun-15
ALWAR(RAJ),July,2010,9760,543,747,635,RAJ,ALWAR,Jul-10
ALWAR(RAJ),July,2011,2510,605,735,670,RAJ,ALWAR,Jul-11
ALWAR(RAJ),July,2012,1872,643,764,707,RAJ,ALWAR,Jul-12
ALWAR(RAJ),July,2013,28270,1425,1688,1563,RAJ,ALWAR,Jul-13
ALWAR(RAJ),August,2010,5521,628,974,795,RAJ,ALWAR,Aug-10
ALWAR(RAJ),August,2011,1140,601,888,783,RAJ,ALWAR,Aug-11
ALWAR(RAJ),August,2012,6815,596,750,665,RAJ,ALWAR,Aug-12
ALWAR(RAJ),August,2013,3306,2865,3604,3248,RAJ,ALWAR,Aug-13
ALWAR(RAJ),August,2014,1762,1300,2000,1680,RAJ,ALWAR,Aug-14
ALWAR(RAJ),September,2010,4041,954,1436,1198,RAJ,ALWAR,Sep-10
ALWAR(RAJ),September,2011,1258,1138,1425,1294,RAJ,ALWAR,Sep-11
ALWAR(RAJ),September,2012,3749,590,790,690,RAJ,ALWAR,Sep-12
ALWAR(RAJ),September,2013,2129,2632,3979,3279,RAJ,ALWAR,Sep-13
ALWAR(RAJ),September,2014,1641,1433,1967,1767,RAJ,ALWAR,Sep-14
ALWAR(RAJ),September,2015,6389,2750,4627,3727,RAJ,ALWAR,Sep-15
ALWAR(RAJ),October,2010,12425,839,1423,1118,RAJ,ALWAR,Oct-10
ALWAR(RAJ),October,2011,13505,800,1404,1150,RAJ,ALWAR,Oct-11
ALWAR(RAJ),October,2013,6660,2268,4571,3660,RAJ,ALWAR,Oct-13
ALWAR(RAJ),October,2014,96879,967,1863,1414,RAJ,ALWAR,Oct-14
ALWAR(RAJ),October,2015,3114,1900,3650,2775,RAJ,ALWAR,Oct-15
ALWAR(RAJ),November,2010,220302,980,1968,1448,RAJ,ALWAR,Nov-10
ALWAR(RAJ),November,2011,373311,406,944,649,RAJ,ALWAR,Nov-11
ALWAR(RAJ),November,2012,208959,511,1325,807,RAJ,ALWAR,Nov-12
ALWAR(RAJ),November,2013,126890,1660,3834,2721,RAJ,ALWAR,Nov-13
ALWAR(RAJ),November,2014,323151,832,1596,1215,RAJ,ALWAR,Nov-14
ALWAR(RAJ),November,2015,141919,1339,2100,1733,RAJ,ALWAR,Nov-15
ALWAR(RAJ),December,2010,225581,1104,2712,1576,RAJ,ALWAR,Dec-10
ALWAR(RAJ),December,2011,164516,257,570,423,RAJ,ALWAR,Dec-11
ALWAR(RAJ),December,2012,264024,655,1219,931,RAJ,ALWAR,Dec-12
ALWAR(RAJ),December,2013,202117,732,1684,1209,RAJ,ALWAR,Dec-13
ALWAR(RAJ),December,2014,231319,981,1686,1333,RAJ,ALWAR,Dec-14
ALWAR(RAJ),December,2015,109783,712,1282,999,RAJ,ALWAR,Dec-15
AMRITSAR(PB),January,2005,7200,397,450,424,PB,AMRITSAR,Jan-05
AMRITSAR(PB),January,2006,8200,550,606,578,PB,AMRITSAR,Jan-06
AMRITSAR(PB),January,2008,1700,575,650,625,PB,AMRITSAR,Jan-08
AMRITSAR(PB),January,2009,3660,1379,1386,1381,PB,AMRITSAR,Jan-09
AMRITSAR(PB),January,2010,4700,1431,1644,1544,PB,AMRITSAR,Jan-10
AMRITSAR(PB),January,2011,9350,2603,3208,2929,PB,AMRITSAR,Jan-11
AMRITSAR(PB),January,2012,8730,567,775,700,PB,AMRITSAR,Jan-12
AMRITSAR(PB),January,2013,2800,1220,1840,1580,PB,AMRITSAR,Jan-13
AMRITSAR(PB),January,2014,10650,912,1282,1100,PB,AMRITSAR,Jan-14
AMRITSAR(PB),January,2015,29900,1041,1500,1285,PB,AMRITSAR,Jan-15
AMRITSAR(PB),January,2016,24800,913,1308,1160,PB,AMRITSAR,Jan-16
AMRITSAR(PB),February,2005,9900,366,416,388,PB,AMRITSAR,Feb-05
AMRITSAR(PB),February,2006,23460,364,422,392,PB,AMRITSAR,Feb-06
AMRITSAR(PB),February,2009,9350,1184,1261,1216,PB,AMRITSAR,Feb-09
AMRITSAR(PB),February,2010,11200,1338,1527,1430,PB,AMRITSAR,Feb-10
AMRITSAR(PB),February,2011,14700,1000,1277,1154,PB,AMRITSAR,Feb-11
AMRITSAR(PB),February,2012,4400,550,650,613,PB,AMRITSAR,Feb-12
AMRITSAR(PB),February,2013,13100,1035,1527,1343,PB,AMRITSAR,Feb-13
AMRITSAR(PB),February,2014,18220,674,985,829,PB,AMRITSAR,Feb-14
AMRITSAR(PB),February,2015,26370,1395,1743,1567,PB,AMRITSAR,Feb-15
AMRITSAR(PB),February,2016,19350,739,981,870,PB,AMRITSAR,Feb-16
AMRITSAR(PB),March,2006,13650,334,389,363,PB,AMRITSAR,Mar-06
AMRITSAR(PB),March,2008,3900,470,512,490,PB,AMRITSAR,Mar-08
AMRITSAR(PB),March,2009,15450,969,1136,1063,PB,AMRITSAR,Mar-09
AMRITSAR(PB),March,2010,8675,780,961,873,PB,AMRITSAR,Mar-10
AMRITSAR(PB),March,2011,6850,605,810,708,PB,AMRITSAR,Mar-11
AMRITSAR(PB),March,2012,3800,475,650,565,PB,AMRITSAR,Mar-12
AMRITSAR(PB),March,2013,7850,880,1243,1108,PB,AMRITSAR,Mar-13
AMRITSAR(PB),March,2014,18345,739,1122,934,PB,AMRITSAR,Mar-14
AMRITSAR(PB),March,2015,29400,1275,1504,1383,PB,AMRITSAR,Mar-15
AMRITSAR(PB),April,2006,2800,313,388,350,PB,AMRITSAR,Apr-06
AMRITSAR(PB),April,2007,6550,575,676,637,PB,AMRITSAR,Apr-07
AMRITSAR(PB),April,2008,3950,529,535,532,PB,AMRITSAR,Apr-08
AMRITSAR(PB),April,2009,33450,619,857,794,PB,AMRITSAR,Apr-09
AMRITSAR(PB),April,2010,9400,659,852,763,PB,AMRITSAR,Apr-10
AMRITSAR(PB),April,2011,13200,537,733,665,PB,AMRITSAR,Apr-11
AMRITSAR(PB),April,2012,13650,497,681,592,PB,AMRITSAR,Apr-12
AMRITSAR(PB),April,2013,20020,1021,1271,1146,PB,AMRITSAR,Apr-13
AMRITSAR(PB),April,2014,22400,633,1052,869,PB,AMRITSAR,Apr-14
AMRITSAR(PB),April,2015,34000,1080,1280,1180,PB,AMRITSAR,Apr-15
AMRITSAR(PB),May,2005,6800,400,450,425,PB,AMRITSAR,May-05
AMRITSAR(PB),May,2006,6200,313,363,338,PB,AMRITSAR,May-06
AMRITSAR(PB),May,2007,6680,518,555,538,PB,AMRITSAR,May-07
AMRITSAR(PB),May,2008,10150,487,492,488,PB,AMRITSAR,May-08
AMRITSAR(PB),May,2009,30200,568,731,689,PB,AMRITSAR,May-09
AMRITSAR(PB),May,2010,11070,498,671,588,PB,AMRITSAR,May-10
AMRITSAR(PB),May,2011,10680,427,636,595,PB,AMRITSAR,May-11
AMRITSAR(PB),May,2012,9493,525,656,594,PB,AMRITSAR,May-12
AMRITSAR(PB),May,2013,28570,888,1131,1024,PB,AMRITSAR,May-13
AMRITSAR(PB),May,2014,18520,742,1158,977,PB,AMRITSAR,May-14
AMRITSAR(PB),May,2015,52300,952,1240,1100,PB,AMRITSAR,May-15
AMRITSAR(PB),June,2005,6320,300,378,339,PB,AMRITSAR,Jun-05
